created_at,favourites_count,followers_count,friends_count,geo_enabled,id,lang,location,profile_background_color,status_created_at,status_favorited,status_hashtags,status_id,status_lang,status_retweet_count,status_retweeted,status_text,statuses_count,time_zone,utc_offset
Sun Apr 20 08:58:28 +0000 2014,0,0,1,False,2496783395,de,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Wed Feb 09 23:48:47 +0000 2011,0,14,11,False,249878280,en,NA,C0DEED,Tue Sep 09 05:50:13 +0000 2014,False,[u'GreedIsGood'],509217191518957568,en,0,False,"I entered to win a free @Diablo Treasure Goblin Pack, and you can too! #GreedIsGood http://t.co/bweJAu7D2Y",1,NA,NA
Sat May 17 04:12:48 +0000 2014,1,23,46,False,2500555836,en,Merida,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sat May 17 05:37:28 +0000 2014,0,0,2,False,2500704649,en,NA,C0DEED,Sat May 17 05:37:49 +0000 2014,False,NA,467539465926242304,en,0,False,WTF?! Only in Jamaica... http://t.co/ZvJwfgqhOH,1,NA,NA
Thu Feb 10 10:54:29 +0000 2011,4,33,278,True,250071153,en,NA,642D8B,Thu Aug 29 06:29:58 +0000 2013,False,NA,372969354972786688,in,0,False,"Huuuu Pe Lama jow ini Orang , So kering Orang b'tunggu ....",22,NA,NA
Mon May 19 08:39:26 +0000 2014,0,0,0,False,2506839194,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Mon May 19 16:04:59 +0000 2014,0,111,254,False,2507811409,en,NA,C0DEED,Mon May 19 16:07:36 +0000 2014,False,NA,468422731239682049,en,386,False,RT @perfectcoupIes: the way he's holding her... 😍💪🙌 http://t.co/VEbVTNULlU,4,NA,NA
Mon May 19 17:48:12 +0000 2014,0,0,3,False,2508016674,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Mon Apr 28 19:13:26 +0000 2014,1,5,14,False,2515345762,nl,NA,C0DEED,Wed Apr 01 12:15:13 +0000 2015,False,NA,583241202818027520,und,0,False,@Enzoknol @MarvinGeerdink,2,NA,NA
Fri May 23 05:29:27 +0000 2014,0,0,0,False,2517033282,ja,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Fri May 23 09:54:07 +0000 2014,0,0,8,False,2517439807,en,NA,C0DEED,Sat May 24 12:56:53 +0000 2014,False,[u'myfirstTweet'],470186673137909760,no,0,False,Hello Twitter! #myfirstTweet,2,NA,NA
Fri May 23 15:38:02 +0000 2014,0,2,5,False,2518108664,ja,NA,C0DEED,Fri Oct 31 05:24:05 +0000 2014,False,[u'\u4e56\u96e2\u6027\u30df\u30ea\u30aa\u30f3\u30a2\u30fc\u30b5\u30fc'],528054782825463808,ja,0,False,は、はやく…はやく出てくれぇ…　https://t.co/XPyY4Q9tXp　#乖離性ミリオンアーサー http://t.co/TkiIlhohJg,86,NA,NA
Wed Apr 30 18:54:40 +0000 2014,0,0,3,False,2519580785,ar,NA,C0DEED,Sun Jun 08 10:24:53 +0000 2014,False,NA,475584240013570049,en,0,False,I won an @8ballpool match - I'm pretty much unbeatable. Play me now! http://t.co/Z4Yp7Fe51E,2,NA,NA
Mon Feb 14 16:49:55 +0000 2011,0,0,51,True,252169431,en,bandung / palembang,131516,NA,NA,NA,NA,NA,0,False,NA,26,Pacific Time (US & Canada),-25200
Fri May 02 20:05:12 +0000 2014,0,0,7,False,2523964126,fr,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Tue Feb 15 17:04:42 +0000 2011,0,8,26,False,252660398,en,singapore,B2DFDA,Mon Aug 26 14:52:37 +0000 2013,False,NA,372008690129174528,en,0,False,Wow! Still cant believe MTV Asia is bleeping the GAY word! You find it offensive or inaapropriate or just sending a clear msg of Homophobia?,55,Singapore,28800
Sun May 04 21:09:55 +0000 2014,0,6,7,False,2529154223,es,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Mon May 05 21:35:31 +0000 2014,0,0,103,False,2531800071,en,مايًً روممً :),C0DEED,Sun Apr 05 03:45:33 +0000 2015,False,NA,584562492921278464,ja,292,False,RT @tomosaya88: 頑張れ...。(清水潔子),12,NA,NA
Thu Feb 17 23:40:37 +0000 2011,0,12,21,False,253785492,en,Nigeria,C0DEED,Wed Mar 07 16:16:13 +0000 2012,False,NA,177427441323737089,und,0,False,@cindiey056,16,NA,NA
Mon May 12 00:17:00 +0000 2014,0,0,0,False,2542054343,es,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Tue May 13 08:14:21 +0000 2014,1,5,19,False,2544752103,it,NA,C0DEED,Mon May 26 12:13:15 +0000 2014,False,"[u'iTunes', u'Amazon', u'Xbox']",470900467854508032,en,0,False,"get free #iTunes, #Amazon, #Xbox and other gift cards with @AppBounty. Use my link for a bonus: http://t.co/VIItsZ7hpT",2,NA,NA
Sat Feb 19 11:25:08 +0000 2011,0,0,0,False,254489352,en,NA,C0DEED,Sat Feb 19 15:08:52 +0000 2011,False,NA,38978330917208064,en,0,False,http://www.rojkinews.com/dd-national-live-cricket-score/  world cup 2011 live telecast India vs Bangladesh ind vs ban cricket scores ijik,41,NA,NA
Wed Jun 04 17:28:50 +0000 2014,0,0,4,False,2546532528,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sat Jun 07 01:26:36 +0000 2014,0,0,0,False,2551306764,id,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Mon May 19 00:56:17 +0000 2014,50,1,28,False,2553336141,pt,NA,C0DEED,Thu Apr 23 17:43:20 +0000 2015,False,NA,591296309107232768,pt,0,False,"@AdmirandoaTS isso, tenes el vídeo?",6,NA,NA
Sun Jun 08 19:30:04 +0000 2014,0,0,0,False,2555352774,ja,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Wed Jun 11 15:11:47 +0000 2014,2,1,24,False,2561526464,km,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Tue Feb 22 20:56:42 +0000 2011,0,0,1,False,256185603,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Fri Jun 13 00:08:52 +0000 2014,17,1,4,False,2564313823,ja,NA,C0DEED,Tue Aug 26 13:46:10 +0000 2014,False,NA,504263535388397570,ja,0,False,@gtukm 大丈夫？,6,NA,NA
Tue May 27 15:58:30 +0000 2014,0,0,0,False,2567431913,ar,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Thu Feb 24 12:50:54 +0000 2011,9,4,23,False,256966649,en,philippines,FF6699,Sat Dec 22 07:41:36 +0000 2012,False,NA,282390416572170240,en,0,False,"This song always makes me smile....""BEN""",7,NA,NA
Thu Jun 19 18:41:18 +0000 2014,0,0,1,False,2577296696,ja,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Thu Jun 19 23:48:11 +0000 2014,0,8,3,False,2577695275,en,NA,C0DEED,Fri Jun 20 15:22:32 +0000 2014,False,NA,480007799452090369,en,0,False,I just made this: http://t.co/FipbarpQRU,1,NA,NA
Sun Feb 27 05:00:31 +0000 2011,3,15,1878,False,258198041,en,NA,C0DEED,Tue Sep 13 01:23:30 +0000 2011,False,NA,113422520237047809,in,0,False,I'm at Ayodhaya Suites Resort & Spa Hotel in Ao Nang http://t.co/eIjA3sS,36,NA,NA
Thu Jun 05 07:34:41 +0000 2014,0,0,1,False,2583739529,en,福岡,C0DEED,Thu Jun 05 07:40:54 +0000 2014,False,NA,474455807778902016,ja,0,False,やっぱゴットフェスって良いの出ない,2,NA,NA
Sat Jun 07 01:22:59 +0000 2014,13,0,58,False,2588336735,pt,NA,C0DEED,Sat Jun 07 01:50:10 +0000 2014,False,[u'confiaevai'],475092320040538112,pt,0,False,Dormir que amanhã tem mais rsrsrs #confiaevai,2,NA,NA
Thu Jun 26 09:12:01 +0000 2014,0,0,0,False,2589228158,en,NA,C0DEED,Sun Jun 29 12:59:32 +0000 2014,False,NA,483233305555243009,und,0,False,https://t.co/f3zMugc9JO,2,NA,NA
Sat Jun 07 21:02:26 +0000 2014,1,0,1,False,2590339726,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Tue Mar 01 18:11:45 +0000 2011,0,3,8,False,259358162,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sun Jun 29 12:23:00 +0000 2014,13,1,10,False,2594699862,ro,NA,C0DEED,Wed Oct 08 10:29:51 +0000 2014,False,NA,519796811889119232,en,133,False,"RT @FallonTonight: WEB EXCLUSIVE: @RobertPlant performs ""Turn It Up"" for The Tonight Show audience! http://t.co/UXK5WZiH1Y http://t.co/PI6s…",5,NA,NA
Mon Jun 09 12:16:05 +0000 2014,0,0,1,False,2594878624,it,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Mon Jun 30 17:28:40 +0000 2014,2,1,6,False,2596668482,en,NA,C0DEED,Fri Feb 06 02:47:14 +0000 2015,False,NA,563529321818492928,en,0,False,Foggy morning in dubai,2,NA,NA
Thu Jun 12 06:30:30 +0000 2014,1,1,7,False,2603141992,tr,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Thu Jun 12 08:51:10 +0000 2014,0,0,2,False,2603371864,th,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Fri Jun 13 15:39:57 +0000 2014,0,2,73,False,2606538803,pt,NA,C0DEED,Sat Aug 23 09:10:53 +0000 2014,False,"[u'Forte', u'ondinhado3']",503107094456049664,pt,0,False,@yuri_guerra candidato #Forte tô contigo na #ondinhado3 ☺☺,7,NA,NA
Wed Jul 09 06:44:06 +0000 2014,58,34,224,True,2613088657,en,Indonesia,C0DEED,Tue Jan 27 04:53:22 +0000 2015,False,NA,559937184522711040,in,0,False,@alifahLia follbackk yaa alifaah..,36,NA,NA
Mon Jun 16 06:39:29 +0000 2014,0,0,3,False,2613422656,ru,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Tue Jun 17 09:13:51 +0000 2014,0,0,0,False,2616769547,el,NA,C0DEED,Wed Jun 18 12:00:50 +0000 2014,False,NA,479232264564662272,und,0,False,@dreamfab_games,1,NA,NA
Wed Jun 18 22:29:40 +0000 2014,70,29,21,False,2621254317,pt,NA,C0DEED,Tue Jul 01 00:07:06 +0000 2014,False,NA,483763692274593793,pt,0,False,@BiancaLeite13 Kkkkk' se piorar oque vai ser de mim em Kkk',2,NA,NA
Wed Mar 09 06:55:36 +0000 2011,0,7,6,False,263031305,en,Republik Korban Bajakan,C0DEED,Tue Jun 28 03:18:56 +0000 2011,False,NA,85547702741499904,en,0,False,via grouptweet - Please visit GroupTweet.com and re-enter user/password before Twitter's OAuth switch on June 30th. Notify group admin!,28,Hawaii,-36000
Thu Mar 10 21:14:23 +0000 2011,0,2,0,False,263844525,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Wed Jun 25 16:57:25 +0000 2014,0,2,9,False,2641197616,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Thu Jul 17 23:18:39 +0000 2014,1,33,205,False,2655140052,pt,BRASIL ,C0DEED,Wed Aug 13 20:44:13 +0000 2014,False,NA,499657701496860672,pt,0,False,@g1 a lei temque fazer auguma coisa muitas mortes acontesendo,12,NA,NA
Mon Jun 30 17:23:32 +0000 2014,0,0,1,False,2657123489,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sun Jul 20 15:47:04 +0000 2014,0,1,3,False,2663449585,en,NA,C0DEED,Tue Jun 23 12:14:27 +0000 2015,False,[u'TheTruthCaster'],613319203370569728,en,268,False,"RT @MrControversyX: #TheTruthCaster: Neither the idol (statue) nor any thing used in making it - be it gold, silver, or stone - should be k…",9,NA,NA
Mon Jul 21 02:29:20 +0000 2014,938,951,1177,False,2664672902,ar,NA,C0DEED,Fri Jun 12 20:09:32 +0000 2015,False,NA,609452493362180096,ar,0,False,"اللهم 👐 

لا تشغل عقلي بما يقلقه
ولا تشغل قلبي بمن لا يرحمه
ولا تشغل وقتي بما يغضبگ ولا ينفع",2181,NA,NA
Tue Mar 15 11:04:50 +0000 2011,0,0,1,False,266520522,en,NA,C0DEED,Tue Mar 15 11:20:13 +0000 2011,False,NA,47618096944513026,ja,0,False,ウチは大丈夫だけど、従姉妹が津波に巻き込まれました。,3,NA,NA
Mon Jul 21 14:42:59 +0000 2014,0,0,0,False,2666051334,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Fri Jul 04 20:07:37 +0000 2014,0,4,49,False,2673088847,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sun Jul 06 14:49:18 +0000 2014,0,1,44,False,2679455685,en,NA,C0DEED,Thu Jul 24 23:52:02 +0000 2014,False,[u'AfricanBeauty'],492457209524408322,en,5,False,"RT @SooWandaful: WCW, Yvonne Nelson ! #AfricanBeauty  😍RT“@yvonnenelsongh: Trust you to.....🎵 http://t.co/98ErXV6qfY”",2,NA,NA
Sat Jul 26 01:32:53 +0000 2014,0,0,0,False,2680944822,ja,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sat Jul 26 03:14:31 +0000 2014,0,0,10,False,2681164460,en,NA,C0DEED,Fri Sep 12 22:05:13 +0000 2014,False,NA,510549720557563904,en,0,False,Check out Everlane - high quality basics without traditional retail markups. https://t.co/PP06vIdhjj,5,NA,NA
Tue Jul 29 16:47:50 +0000 2014,0,1,10,False,2690513388,ms,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sun Mar 20 05:14:34 +0000 2011,6,7,33,False,269141981,en,Seattle,C0DEED,Mon Sep 30 07:05:54 +0000 2013,False,[u'spurs'],384574812309307392,en,1745,False,RT @ghostC5M: Great to be in San Antonio #spurs training camp. Great organization great class of people  looking forward to it,51,NA,NA
Mon Mar 21 19:01:06 +0000 2011,0,0,0,False,269948852,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sat Jul 12 16:56:13 +0000 2014,0,0,4,False,2703874121,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Tue Mar 22 17:26:58 +0000 2011,0,0,0,False,270463424,en,NA,C0DEED,Tue Mar 22 17:31:43 +0000 2011,False,NA,50248300502335488,en,0,False,Hello,1,NA,NA
Sun Aug 03 21:47:09 +0000 2014,368,95,90,False,2704981916,pt,NA,642D8B,Sun Jul 05 23:12:13 +0000 2015,False,NA,617833391510159360,pt,0,False,"""EU GOSTO DE ALGUÉM:
a pessoa não gosta de mim
ALGUÉM GOSTA DE MIM:
eu não gosto da pessoa
NÓS DOIS NOS GOSTAMOS:
moramos longe.""",1565,Buenos Aires,-10800
Sun Jul 13 17:06:23 +0000 2014,5,14,73,False,2707609954,en,England ,C0DEED,Sun Nov 23 20:53:42 +0000 2014,False,NA,536623647067480064,en,0,False,@imacelebrity @OnlyWayIsEssex @JoeyEssex_ @itv2 what made you want to go in the jungle ? :-),18,NA,NA
Mon Jul 14 20:03:03 +0000 2014,0,14,7,False,2711155996,en,NA,C0DEED,Mon Jul 14 20:05:15 +0000 2014,False,NA,488776256255971330,tl,0,False,Wa7ad amta hayt7ab,4,NA,NA
Thu Mar 24 01:53:22 +0000 2011,692,157,520,False,271201382,en,USA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,5862,America/Chicago,-18000
Tue Jul 15 05:17:32 +0000 2014,4,0,10,False,2712038837,es,NA,C0DEED,Thu Sep 11 05:50:46 +0000 2014,False,NA,509942105360564224,und,0,False,@bomberos,8,NA,NA
Sat Aug 09 10:17:31 +0000 2014,0,1,1,False,2719083193,ar,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Mon Jul 21 15:18:20 +0000 2014,56,153,474,False,2719817080,en,"Alex , Egypt",C0DEED,Mon Jun 29 00:46:49 +0000 2015,False,NA,615320482271875072,und,0,False,http://t.co/VdxBRjzGSf,21,Cairo,10800
Sat Mar 26 00:40:09 +0000 2011,0,2,33,False,272184368,es,NA,0099B9,Thu Jun 06 19:03:46 +0000 2013,False,NA,342718476424708099,pt,0,False,estudar a  tarde é um  saco ficar sem assistir malhação é triste d mais,60,NA,NA
Sat Mar 28 13:36:52 +0000 2009,0,5,5,True,27228360,en,kansas city mo.,C0DEED,Mon Oct 08 15:49:57 +0000 2012,False,NA,255334223181910016,en,0,False,Grassroots effort to improve Roanoke Park - KCTV5 http://t.co/RBE8Box1,12,NA,NA
Tue Aug 12 10:19:54 +0000 2014,0,2,15,False,2725843644,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sat Mar 26 21:30:02 +0000 2011,1,5,124,False,272629165,en,NA,C0DEED,Mon Jan 09 16:18:05 +0000 2012,False,NA,156409416659378176,pt,0,False,oi pra tudo mundo td bem com o pessoal,111,NA,NA
Mon Jul 28 17:02:36 +0000 2014,1,1,9,False,2727419901,pt,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Wed Jul 30 05:00:46 +0000 2014,0,0,0,False,2728756227,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Thu Jul 31 00:10:37 +0000 2014,2,5,25,False,2729475297,en,NA,C0DEED,Fri Aug 01 03:58:19 +0000 2014,False,NA,495055901527912448,en,0,False,We have to go to bed without a movie we can't go to bed without a movie,45,NA,NA
Thu Aug 14 10:11:44 +0000 2014,0,0,0,False,2731338726,th,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Mon Aug 04 03:18:21 +0000 2014,0,0,3,False,2732996542,es,NA,C0DEED,Tue Aug 05 07:21:05 +0000 2014,False,NA,496556481584852992,und,0,False,@Yeimy_Viviana,1,NA,NA
Sun Aug 17 00:26:43 +0000 2014,0,5,1,False,2738570893,en,ACCW Headquarters ,000000,Sun Aug 24 02:09:57 +0000 2014,False,NA,503363549910286336,en,0,False,"@ACCW_Criminal @don_accw Bruh, what a sad story.",3,NA,NA
Tue Mar 29 11:32:39 +0000 2011,0,1,6,False,273919432,en,Россия,C0DEED,Wed Mar 30 04:15:33 +0000 2011,False,NA,52947043030802432,ru,0,False,На территории аварийной японской АЭС нашлись частицы плутонияhttp://is.gd/UBlYmx,4,NA,NA
Wed Mar 30 02:44:20 +0000 2011,0,0,0,False,274292928,ko,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Fri Aug 15 17:17:46 +0000 2014,1,3,9,False,2743686245,es,NA,C0DEED,Fri Feb 13 17:32:11 +0000 2015,False,NA,566288739048374272,und,0,False,@DJJUANCHO2010,2,NA,NA
Tue Aug 19 13:23:56 +0000 2014,1811,120,48,False,2747355483,en,NA,C0DEED,Mon Jul 27 16:19:28 +0000 2015,False,NA,625702052451250176,en,1,False,"RT @yAEDK4xcWsSqS3B: You guys are so amazing!😭❤️❤️

Thank you guys so much for 1K!😭😭❤️❤️

CAN'T BELIEVE ... (Vine by @SelfiC_lover) https:/…",349,NA,NA
Wed Aug 20 11:04:14 +0000 2014,0,0,0,False,2747776156,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Thu Aug 21 19:55:21 +0000 2014,0,0,0,True,2749459372,es,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sat Aug 23 15:01:45 +0000 2014,4,12,179,False,2759071928,id,NA,000000,Fri Apr 24 12:16:38 +0000 2015,False,NA,591576481060364288,in,0,False,si hancinda ini knpa sifat nya mcam tu#7MHLovers,28,NA,NA
Wed Sep 03 17:09:30 +0000 2014,0,0,1,False,2760492855,ar,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Wed Sep 10 14:31:08 +0000 2014,0,0,0,False,2766391012,en-gb,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Mon Aug 25 18:47:26 +0000 2014,0,0,13,False,2767424160,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Mon Apr 04 13:18:44 +0000 2011,0,4,32,False,276977280,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Mon Sep 15 12:57:58 +0000 2014,1,5,22,False,2771067671,fr,NA,C0DEED,Sun Nov 09 23:45:45 +0000 2014,False,[u'RT'],531593517785968641,en,2,False,RT @YuuzL: A 10 #RT j'annonce mon new roster et ma new structure.,236,NA,NA
Tue Apr 05 09:39:29 +0000 2011,0,35,65,True,277412047,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,9,NA,NA
Thu Aug 28 19:20:50 +0000 2014,0,0,0,False,2776966554,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sun Sep 21 13:58:35 +0000 2014,0,2,72,False,2778991781,es,NA,C0DEED,Tue Mar 17 17:10:14 +0000 2015,False,NA,577879628326400000,es,0,False,BAJA,1,NA,NA
Sun Aug 31 00:29:33 +0000 2014,0,2,45,False,2781305262,en,NA,C0DEED,Sun Aug 31 14:50:05 +0000 2014,False,NA,506091562820857856,en,0,False,Just woke up and i have sleeping marks all over me! LOL!,2,NA,NA
Mon Sep 01 02:34:03 +0000 2014,0,0,16,False,2783310896,es,NA,C0DEED,Sat Nov 29 15:43:39 +0000 2014,False,NA,538719949892898816,und,0,False,@Delamori @pollopelon,3,NA,NA
Mon Sep 01 08:18:43 +0000 2014,0,3,38,False,2783738858,en,NA,C0DEED,Sun Sep 07 19:01:11 +0000 2014,False,"[u'\u30c8\u30ec\u30af\u30eb', u'\u30c8\u30ec\u30a2\u30a4']",508691466927894529,ja,0,False,"宝箱13678816個☆発見！
トレジャーアイランドで限定『チョッパーマン』と豪華アイテムをゲットしよう!!

↓トレジャーアイランド↓
https://t.co/CWFPjaFTq2

http://t.co/PlcJ9M0h5H
 ＃トレクル #トレアイ",3,NA,NA
Thu Sep 25 22:09:26 +0000 2014,0,3,2,False,2784523300,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Tue Sep 02 11:30:22 +0000 2014,0,0,44,False,2785738416,en,NA,C0DEED,Tue Sep 02 11:50:13 +0000 2014,False,NA,506771070213296128,en,0,False,@piersmorgan with this team Semis are on !!!,16,NA,NA
Tue Sep 02 23:31:56 +0000 2014,1,176,102,False,2786894328,es,rep.dom.sto.dgo,C0DEED,Sat Apr 18 18:22:13 +0000 2015,False,NA,589494154524135424,es,0,False,Como están chicas,128,NA,NA
Thu Sep 04 06:28:00 +0000 2014,0,0,0,False,2789280619,en,NA,C0DEED,Tue Nov 25 03:50:40 +0000 2014,False,[u'RealBoxingGame'],537090968227282944,en,0,False,Have you played Real Boxing(TM)? I'm pretty sure you'll love it! #RealBoxingGame http://t.co/kF8SvXL0Fe http://t.co/rF7EPA1yzp,1,NA,NA
Mon Sep 29 09:01:15 +0000 2014,0,0,0,False,2791064542,ar,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Tue Sep 30 05:24:38 +0000 2014,4,14,17,False,2793621471,es,NA,000000,Sun Oct 05 20:48:05 +0000 2014,False,NA,518865229011496961,es,0,False,"Todos Los de riBer Son re Putos B| 
Aguante Boca &lt;3 la concha de su madre",6,Santiago,-10800
Tue Mar 31 21:32:43 +0000 2009,0,3,2,False,27968424,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Mon Sep 08 05:35:22 +0000 2014,0,0,0,False,2797333075,ja,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Tue Sep 09 08:59:47 +0000 2014,7,2,14,False,2799484110,ar,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Tue Sep 09 23:20:37 +0000 2014,0,0,0,False,2800752733,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Wed Apr 01 01:31:27 +0000 2009,25,276,400,True,28018596,en,"ÜT: 39.823946,-86.054321",022330,Sat Jul 25 03:05:15 +0000 2015,False,[u'mPOINTS'],624777404200976384,en,0,False,I'm earning #mPOINTS in http://t.co/MFhBxd3gFG for Android. http://t.co/EzHjDX6Khu @dictionarycom,1977,Indiana (East),-14400
Fri Oct 03 20:52:12 +0000 2014,0,0,12,False,2802769233,en-gb,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Mon Apr 11 03:50:23 +0000 2011,3,179,331,True,280331924,en,"Vancouver, BC",EDECE9,Wed Jul 08 18:22:25 +0000 2015,False,NA,618847624184131587,en,0,False,@shenglidigital making waves in China for KLM. Very cool. https://t.co/ARAx38f50g,204,NA,NA
Fri Sep 12 12:26:41 +0000 2014,0,6,57,False,2805451410,en,NA,000000,Fri Apr 10 11:45:51 +0000 2015,False,NA,586495305148837888,en,0,False,keep trying!!,2,NA,NA
Sat Sep 13 15:58:23 +0000 2014,0,33,6,False,2807690496,ar,المملكة العربية السعودية ,C0DEED,Sun Sep 14 20:02:05 +0000 2014,False,NA,511243507848056833,ar,30,False,RT @Estghfar_120: أَسْتَغْفِرُ الله العظيم أَسْتَغْفِرُ الله العظيم أَسْتَغْفِر الله العظيم,1,Midway Island,-39600
Sun Sep 14 12:19:20 +0000 2014,33,46,254,False,2809388089,id,NA,C0DEED,Fri Jan 16 23:34:09 +0000 2015,False,NA,556232974014742529,en,0,False,Sick,1,NA,NA
Thu Sep 18 14:32:36 +0000 2014,0,0,18,False,2817102990,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Thu Apr 14 02:01:41 +0000 2011,6,10,37,False,281832185,en,NA,C0DEED,Sun Apr 24 00:55:55 +0000 2011,False,NA,61956499622211584,en,0,False,_happy Easter :),7,NA,NA
Thu Apr 14 07:21:27 +0000 2011,12,48,665,False,281924448,tr,İzmir,C0DEED,Sat Jun 20 03:49:22 +0000 2015,False,NA,612104931122806786,tr,2144,False,RT @sedat_peker: 1- MHP ile ilgili yazdığım birçok yazıya değilde paralel ile ilgili yazı yazınca ortaya çıkmanın sebebi acaba nedir? (Gaze…,58,Greenland,-7200
Fri Sep 19 16:14:27 +0000 2014,0,3,16,False,2820139392,ko,NA,C0DEED,Fri Sep 19 16:25:01 +0000 2014,False,NA,513000822418862080,ko,1,False,RT @hanunzizi: 오후 11 : 11 💕 http://t.co/SWf1rlpekB,1,NA,NA
Tue Sep 23 14:23:25 +0000 2014,0,3,1,False,2828176705,en-gb,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Mon Oct 13 21:05:43 +0000 2014,0,0,5,False,2828421136,es,NA,C0DEED,Mon Oct 13 21:07:14 +0000 2014,False,NA,521769151699091456,und,0,False,@yai_cubjoeeee,1,NA,NA
Sat Sep 27 04:08:13 +0000 2014,0,0,0,False,2833580125,en,NA,C0DEED,NA,NA,NA,NA,NA,0,False,NA,0,NA,NA
Sat Sep 27 22:38:20 +0000 2014,0,0,0,False,2834427812,en,TULSA OK,C0DEED,Sat Sep 27 22:39:15 +0000 2014,False,NA,515994103255822336,en,0,False,Bored right now....can't believe the fairs up!!,1,NA,NA
Sun Apr 17 11:48:55 +0000 2011,0,1,2,False,283492787,en,NA,C0DEED,Fri Oct 21 22:14:29 +0000 2011,False,NA,127508078919823362,ja,0,False,雨凄いー、っけど半日やしルパンでgoーー！！！,73,NA,NA
